genus , CountAnthocephala,0
Cymbidiella,7005
Aganisia,7010
Flickingeria,7138
Pinalia,7222
Cephalantheropsis,7264
Harrisia,7274
Trichoceros,7324
Cygnus,7325
Stangeria,7341
Mystacidium,7385
Boronia,7417
Tupaia,7442
Cryptostylis,7443
Australogyra,7452
Pseudocordylus,7460
Nesocharis,7469
Caryophyllia,7553
Nigrita,7568
Glaucidium,7598
Cischweinfia,7604
Nycticebus,7666
Apodora,7672
Chersina,7683
Adelphobates,7751
Tiliqua,7755
Constantia,7756
Macroclinium,7786
Fregata,7801
Acrhelia,7862
Lagorchestes,7910
Gazella,7918
Erasanthe,8065
Manta,8078
Branta,8132
Ansellia,8171
Macradenia,8191
Nasua,8214
Ceratocentron,8238
Quelea,8335
Sobennikoffia,8341
Papasula,8374
Ateles,8394
Neopsittacus,8397
Senna,8453
Enicognathus,8483
Nestor,8547
Scaphyglottis,8552
Bradypodion,8650
Anthogonium,8714
Catreus,8718
Cervus,8735
Northiella,8747
Helarctos,8799
Fernandezia,8927
Sarcophyton,9061
Carduelis,9095
Acampe,9103
Lathamus,9112
Strix,9208
Struthio,9238
Elleanthus,9257
Cercocebus,9259
Dimorphorchis,9309
Osteolaemus,9325
Malaxis,9349
Cephalotus,9397
Dicerorhinus,9440
Bletia,9542
Houlletia,9556
Asio,9609
Grosourdya,9692
Microsaccus,9728
Hymenorchis,9744
Anodorhynchus,9835
Luisia,9865
Dama,9909
Pelatantheria,9935
Anthropoides,9978
Palea,10000
Leontopithecus,10068
Neoceratodus,10075
Syrmaticus,10116
Malayemys,10289
Caularthron,10354
Clowesia,10370
Ptilopsis,10393
Geodorum,10444
Lepilemur,10465
Tarsius,10500
Cyclopsitta,10674
Gopherus,10719
Errina,10728
Enallopsammia,10750
Melanosuchus,10913
Notochelys,11040
Argusianus,11065
Aspasia,11082
Dendrolirium,11220
Barbosella,11248
Dossinia,11304
Oeceoclades,11384
Pomatocalpa,11385
Zaocys,11395
Neobathiea,11606
Erythrocebus,11627
Ortegocactus,11637
Tethocyathus,11652
Meleagris,11686
Bombycilla,11712
Cetorhinus,11743
Siderastrea,11941
Scaphiophryne,11946
Dendrocygna,11984
Saara,11992
Varecia,12076
Cuitlauzina,12079
Acineta,12091
Tyto,12097
Buceros,12099
Podocarpus,12123
Amblyrhynchus,12131
Romerolagus,12188
Grusonia,12227
Polycyathus,12238
Poephila,12327
Treron,12341
Phaethornis,12392
Micropera,12400
Eryx,12400
Orcaella,12405
Acanthophippium,12406
Galago,12492
Psitteuteles,12986
Brachycorythis,13012
Nettapus,13041
Lutrogale,13073
Amazilia,13128
Tribolonotus,13221
Warczewiczella,13249
Acianthera,13311
Lagenorhynchus,13461
Spiranthes,13516
Cremastra,13719
Plesiastrea,13729
Zygostates,13760
Dichaea,13805
Conolophus,13899
Crotalus,13926
Christensonia,14120
Gymnadenia,14160
Denmoza,14176
Prepusa,14350
Gardineria,14364
Anneliesia,14462
Odocoileus,14544
Nesoenas,14721
Pteroglossus,14760
Macropidia,14854
Vandopsis,14979
Eudocimus,14991
Neodypsis,15105
Vulpes,15138
Huntleya,15196
Orcinus,15332
Porroglossum,15364
Leptailurus,15441
Trisetella,15598
Zelenkoa,15602
Dyscophus,15689
Capanemia,15745
Coracopsis,16214
Polystachya,16275
Voanioala,16298
Mellivora,16371
Unio,16580
Corybas,16588
Carettochelys,16588
Gomesa,16869
Antilope,16932
Dryadella,17006
Trichechus,17040
Rhacodactylus,17067
Scuticaria,17339
Philantomba,17356
Pterostylis,17370
Oberonia,17372
Pycnonotus,17405
Scaphosepalum,17571
Otis,17813
Jumellea,17890
Diploria,18255
Platystele,18325
Alouatta,18354
Oryx,18401
Erycina,18536
Smitinandia,18872
Lockhartia,18888
Xylomelum,18951
Ailuropoda,19241
Musophaga,19426
Nectophrynoides,19520
Chysis,19547
Isabelia,19726
Trias,19748
Telipogon,19775
Peristeria,19881
Ameerega,20291
Pholidota,20313
Hygrochilus,20542
Mandrillus,20605
Dugong,20653
Arthrocereus,20673
Kingidium,20687
Delphinus,20704
Tanygnathus,20706
Balaena,20782
Cumulopuntia,20877
Kefersteinia,21104
Thunia,21226
Paphinia,21315
Cycloseris,21379
Rossioglossum,21595
Aeranthes,22048
Pinus,22294
Phyllobates,22510
Pyxis,22578
Notylia,22670
Epipedobates,22904
Scaphirhynchus,23033
Balanophyllia,23074
Anguloa,23300
Eubalaena,23961
Psammocora,24263
Prosthechea,24403
Cyrtopodium,24492
Psilopsiagon,25353
Aegypius,25441
Nautilus,25476
Sudamerlycaste,25510
Epipactis,25631
Pescatoria,25687
Astreopora,25695
Ceratostylis,25721
Hatoria hybrid,26189
Otus,26441
Lemurophoenix,26476
Oulophyllia,26656
Damaliscus,26698
Colobus,26812
Heteropsammia,27025
Lemur,27067
Deroptyus,27294
Australomussa,27534
Cyrtochilum,27693
Liasis,27789
Papustyla,27808
Coryanthes,27895
Eulophia,27930
Aprosmictus,28281
Conospermum,28424
Robiquetia,28755
Ornithocephalus,28764
Bison,28936
Leiopathes,29557
Xenopeltis,29670
Caucaea,29711
Hypancistrus,29844
Polyplectron,30255
Rhinoceros,30333
Mormodes,30394
Sarcochilus,30643
Smaug,30856
Primolius,30862
Leptoseris,30990
Comparettia,31302
Didierea,31505
Goodyera,32002
Paroaria,32208
Stelis,32500
Tachigali,32570
Batagur,32664
Balearica,32862
Frailea,33020
Athene,33025
Stephanocereus,33140
Psittaculirostris,33186
Cirrhopetalum,33350
Globicephala,33561
Barnardius,34349
Promenaea,34515
Propithecus,34638
Astrochelys,34945
Barkeria,35108
Psittinus,35128
Pseudeos,35215
Diploastrea,35399
Macodes,35452
Spheniscus,35589
Anthracoceros,36082
Trichopilia,36168
Corucia,36362
Lewisia,36822
Mobula,37078
Arrojadoa,37711
Eulemur,37988
Aztekium,38175
Leiopython,38416
Buteo,38755
Brasiliopuntia,38880
Otocolobus,39178
Dyakia,39183
Leptotes,39306
Bifrenaria,39474
Sandalolitha,39809
Lepismium,40086
Galeandra,40207
Sobralia,40271
Brookesia,40401
Rhynchostele,40711
Operculicarya,41217
Dermochelys,41289
Tauraco,41344
Cyclura,41494
Mussa,41662
Cebus,41768
Epigeneium,41914
Manouria,42087
Cipocereus,42361
Orthopsittaca,42511
Bubo,42930
Spermophaga,44090
Cupressopathes,44215
Adonis,44403
Calabaria,45409
Rhyncholaelia,45913
Gongylophis,46006
Caracal,46035
Ovis,46267
Kobus,46723
Corryocactus,46859
Aldabrachelys,46998
Ctenactis,47529
Accipiter,48078
Phocoena,48163
Aotus,48625
Schomburgkia,48873
Restrepia,49406
Lutra,49867
Ceratozamia,50214
Liliaceae hybrid,50240
Carcharodon,50448
Diceros,50845
Dipteryx,51926
Puma,52327
Charmosyna,52388
Cercopithecus,52564
Saguinus,52763
Phoeniconaias,52804
Ranitomeya,52852
Miltoniopsis,53011
Doritis,53077
Alisterus,54056
Stenella,54076
Camellia,54237
Halomitra,54946
Mirounga,54990
Consolea,55092
Ceratotherium,55110
Gongora,55202
Orlitia,55407
Gyps,57345
Microcebus,57430
Broughtonia,58410
Trillium,58866
Dactylorhiza,59097
Pyrenestes,59602
Leptoria,59814
Tursiops,60618
Delphinapterus,60715
Tropidophis,60923
Pongo,61597
Lithophyllon,62261
Ortygospiza,64805
Chalcopsitta,65457
Distichopora,65977
Lithobates,66133
Ramphastos,66288
Terrapene,67050
Grus,67663
Selaginella,68414
Megaptera,71127
Pilgerodendron,71238
Trichocentrum,71592
Moseleya,72227
Dryandra,72358
Phoenicopterus,72759
Picrorhiza,73696
Jacquiniella,73959
Lamna,74438
Cyphastrea,74654
Stylaster,74780
Turtur,74797
Caretta,74860
Amesiella,74940
Monodon,75320
Diopsittaca,75643
Lodoicea,76438
Physignathus,77837
Oxypora,78384
Myrmecophila,78442
Avonia,79192
Leptastrea,82109
Lepidozamia,82380
Bolborhynchus,83306
Acanthophyllia,83679
Eria,87198
Paleosuchus,88179
Arnica,90113
Anoectochilus,92803
Eolophus,92976
Tephrocactus,93677
Malaclemys,93946
Capra,94137
Calumma,95139
Epicrates,95467
Lepidochelys,96653
Neopsephotus,96689
Ionopsis,98914
Seidenfadenia,100288
Haliaeetus,100988
Ophiophagus,101954
Stanhopea,103980
Lepanthes,103990
Trichoglottis,104576
Alocasia,104578
Potamotrygon,104834
Borzicactus,109312
Dracula,110242
Tuberolabium,111016
Acinonyx,111256
Malacochersus,112797
Polytelis,112930
Menyanthes,115848
Pteropus,117440
Ponerorchis,117477
Candoia,117593
Papilionanthe,117645
Matucana,118323
Pogonia,118629
Enhydris,121717
Lycaste,121769
Rodriguezia,122085
Aerangis,122356
Uebelmannia,122387
Verticordia,122444
Eclectus,123371
Dendrophyllia,123767
Herpolitha,126492
Pachyseris,126802
Pelusios,128919
Pan,134331
Cleisostoma,134410
Cyclemys,135189
Micranthocereus,138431
Hystrix,138939
Aquila,139183
Holcoglossum,140395
Chiloschista,141730
Cyanoramphus,142377
Agave,142611
Pionites,143437
Neophema,150482
Uroplatus,152100
Bos,152244
Madrepora,154866
Columba,157984
Mandingoa,158314
Neobuxbaumia,159332
Saimiri,159715
Loriculus,161825
Trogonoptera,162443
Alveopora,171145
Siebenrockiella,171462
Gorilla,172207
Forpus,174618
Sus,176950
Lissemys,177430
Pelecyphora,178683
Espostoopsis,178761
Geochelone,179061
Epithelantha,180224
Leuchtenbergia,181018
Gastrochilus,182145
Pleurothallis,183465
Obregonia,185447
Lycopodium,187626
Equus,190016
Chlamydotis,190549
Lorius,191993
Arisaema,193540
Lapemis,196863
Xenochrophis,197371
Aporocactus,198290
Dendrochilum,200282
Oroya,200685
Conepatus,201268
Oena,205187
Streptopelia,207134
Bettongia,207965
Cheilinus,212502
Apalone,213330
Liparis,215198
Schoenorchis,217583
Blossfeldia,219633
Phaius,220261
Sophronitis,221653
Eretmochelys,224587
Echinopora,224897
Psychopsis,225665
Pediocactus,226745
Alluaudia,230205
Arundina,234715
Coleocephalocereus,236217
Mycedium,239507
Pterapogon,240271
Tolumnia,241104
Catasetum,241388
Lophophora,242685
Corallus,243353
Thrixspermum,245290
Pelomedusa,246410
Oophaga,246535
Cyanoliseus,250045
Disa,256250
Paraphalaenopsis,267299
Phragmipedium,268233
Kinyongia,268382
Eos,269670
Trichoglossus,277230
Cycnoches,278798
Neolloydia,291640
Ambystoma,292855
Elephas,294539
Morelia,295873
Pionus,297769
Tainia,304358
Montastrea,307143
Brachypelma,308744
Callithrix,316784
Cordylus,319526
Anas,319723
Pyrrhura,330465
Brotogeris,336478
Bowenia,337503
Discocactus,353925
Escobaria,354977
Goniastrea,356450
Eriosyce,359387
Symphyllia,365116
Osyris,376125
Pseudorhipsalis,377485
Falco,388434
Strombocactus,388543
Zygopetalum,391467
Brassavola,392048
Duncanopsammia,397546
Dendrobates,400062
Pytilia,400508
Civettictis,420162
Angraecum,426945
Gracula,431374
Aerides,434099
Pectinia,434333
Browningia,445480
Gallus,445723
Coelogyne,452756
Millepora,462808
Nandayus,465931
Copiapoa,469819
Agalychnis,470162
Eguchipsammia,470203
Cistanche,473931
Gentiana,482012
Masdevallia,485133
Kinixys,487638
Neoraimondia,488833
Echinophyllia,490041
Polyphyllia,490271
Leiothrix,501674
Chinchilla,503110
Pfeiffera,503552
Blastomussa,511741
Heosemys,514624
Stenocactus,521765
Coryphantha,523789
Atretium,525872
Cynarina,529431
Canis,541622
Felis,542663
Physogyra,545067
Renanthera,546777
Isurus,547496
Ara,550287
Sclerocactus,558126
Cetraria,570614
Sphyrna,572187
Psephotus,572840
Encyclia,573244
Ploceus,577942
Dracaena,579339
Anigozanthos,584082
Acrochordus,591114
Merulina,618211
Weberbauerocereus,621057
Haageocereus,633871
Papio,637198
Chloraea,660721
Mantella,662434
Arachnis,674412
Macrochelys,688409
Platygyra,706161
Maxillaria,723914
Pavona,736283
Calochlaena,746180
Centrochelys,749632
Myriopathes,750551
Thelocactus,768316
Agaricia,768624
Trioceros,777338
Spathoglottis,782753
Furcifer,785203
Alopias,790957
Chelonoidis,804529
Odontoglossum,812332
Scolymia,840809
Acanthocereus,843967
Dioon,846358
Platycercus,847387
Tubastraea,893004
Anacampseros,911633
Dypsis,919039
Cacatua,919791
Amandava,933560
Stetsonia,934749
Arctostaphylos,965372
Lagonosticta,984415
Vanilla,993550
Amyda,995217
Favites,1001039
Vidua,1035775
Alsophila,1042159
Echinocereus,1043858
Acanthastrea,1048820
Encephalartos,1056907
Favia,1071637
Hydnophora,1075421
Mammilloydia,1092047
Podophyllum,1100228
Galaxea,1101778
Laelia,1121395
Prionailurus,1135899
Manis,1158029
Uromastyx,1162272
Ascocentrum,1164830
Indotestudo,1169040
Gyrinops,1172989
Ornithoptera,1249954
Vicugna,1253946
Stylophora,1266792
Macrozamia,1297480
Odobenus,1297821
Carcharhinus,1317558
Paubrasilia,1326881
Stigmochelys,1348631
Troides,1418485
Caulastraea,1418804
Bulbophyllum,1433129
Turbinicarpus,1450865
Chelydra,1461512
Ceropegia,1475183
Grammatophyllum,1478092
Seriatopora,1498784
Banksia,1500275
Cuora,1522400
Euplectes,1541324
Guibourtia,1553056
Trachemys,1569279
Psittacula,1577557
Miltonia,1632827
Habenaria,1643691
Oreocereus,1666443
Hippopotamus,1672339
Polaskia,1676996
Aratinga,1680117
Leopardus,1692208
Sedirea,1697708
Carnegiea,1698231
Gekko,1705319
Tayassu,1713387
Poicephalus,1730472
Eunectes,1767257
Dicksonia,1780235
Phelsuma,1785912
Rhea,1788184
Cephalocereus,1797146
Pachycereus,1798062
Tubipora,1805045
Chelonia,1809277
Uraeginthus,1823250
Amadina,1942737
Austrocylindropuntia,1944097
Ludisia,1967817
Chamaeleo,1981498
Turbinaria,2018782
Epidendrum,2042150
Ariocarpus,2079698
Fraxinus,2084476
Heliopora,2119641
Heliofungia,2125783
Lobophyllia,2137554
Amazona,2137654
Calanthe,2223900
Myrtillocactus,2278037
Lonchura,2340164
Myiopsitta,2451048
Montipora,2498199
Catalaphyllia,2539167
Pelodiscus,2558226
Plerogyra,2766459
Espostoa,2963061
Cypripedium,3017777
Neofinetia,3052647
Sarracenia,3074645
Psittacus,3088333
Pachypodium,3218440
Mauremys,3235523
Areca,3276656
Lontra,3277746
Melocactus,3298537
Araucaria,3339998
Rauvolfia,3409155
Quercus,3411196
Hydrastis,3546593
Pandinus,3597704
Trachyphyllia,3598311
Astrophytum,3675534
Physeter,3715818
Harpagophytum,3821570
Graptemys,3954086
Elaphe,3971038
Hippocampus,3972393
Porites,3991255
Estrilda,4082724
Antipathes,4100138
Boa,4186894
Ravenea,4330681
Cylindropuntia,4480251
Arctocephalus,4500192
Eulychnia,4534860
Selenicereus,4554466
Guaiacum,4571812
Euphlyctis,4603956
Rebutia,4987125
Cirrhipathes,5027953
Serinus,5042583
Ursus,5212270
Arapaima,5345514
Fitzroya,5465870
Pilosocereus,5787360
Epiphyllum,5950910
Lynx,5972427
Hatiora,6029314
Brassia,6075850
Scleropages,6247083
Saiga,6259529
Pleione,6381984
Paphiopedilum,6528109
Pecari,6553937
Cleistocactus,6587570
Fungia,6766350
Homalopsis,6898749
Podocnemis,6934014
Lycalopex,7003828
Testudo,7041463
Pecteilis,7124915
Cibotium,7488964
Hippopus,7550801
Agapornis,7610080
Isostichopus,8060090
Euphyllia,8089812
Lama,8181692
Bubalus,9056132
Pocillopora,9107691
Chrysalidocarpus,9108319
Ferocactus,9406289
Haliotis,9713604
Rhynchostylis,10183813
Disocactus,10467626
Tridacna,10473813
Beaucarnea,10691506
Stenocereus,10761663
Orchis,11621626
Sphaeropteris,11633692
Zamia,12312202
Cerberus,12585977
Daboia,13154091
Goniopora,13296149
Mustela,13780272
Tillandsia,15276449
Naja,15467346
Dionaea,16269004
Acropora,17613036
Hirudo,20545942
Tupinambis,20763562
Cattleya,20825886
Cereus,21784284
Nepenthes,21879399
Parodia,22135472
Opuntia,22190810
Aniba,22226124
Balaenoptera,23428271
Vanda,23556415
Panthera,25532716
Bletilla,26030914
Moschus,26063348
Swietenia,26661960
Polyodon,28713029
Pavo,29275534
Schlumbergera,29431525
Cedrela,29758488
Echinopsis,30504916
Echinocactus,30759926
Nardostachys,31572147
Cyathea,33643789
Iguana,34335215
Sternbergia,36216685
Oncidium,37007635
Cairina,39557010
Macaca,42009580
Mammillaria,43884204
Hoplobatrachus,45962661
Corallium,49199243
Pterocarpus,53636655
Hylocereus,56219045
Rhipsalis,58607828
Crocodylus,77211672
Ptyas,84661350
Huso,92236959
Strombus,107006724
Python,111891766
Gymnocalycium,115294891
Anguilla,115689693
Gastrodia,122071298
Salvator,141789194
Prunus,143366495
Panax,144517144
Hoodia,146679525
Taxus,147065875
Saussurea,163314308
Caiman,169702003
Alligator,177615118
Cyclamen,200280025
Cycas,206675962
Dalbergia,206836073
Loxodonta,226753742
Varanus,229544380
Aquilaria,242321802
Pericopsis,310804387
Chlorocebus,364050877
Cymbidium,584206927
Dendrobium,645412173
Phalaenopsis,797645471
Euphorbia,835648430
Gonystylus,1032717684
,1472955628
Galanthus,1564187182
Aloe,2375102044
Bulnesia,4326666754
Acipenser,6018961627
